iter	Passed	Remaining
1163	11793	38867
1164	11804	38859
1165	11815	38851
1166	11824	38837
1167	11827	38802
1168	11837	38794
1169	11848	38785
1170	11857	38770
1171	11862	38746
1172	11868	38720
1173	11879	38714
1174	11887	38699
1175	11901	38700
1176	11918	38712
1177	11931	38712
1178	11947	38718
1179	11961	38723
1180	11978	38734
1181	11994	38743
1182	12006	38738
1183	12019	38739
1184	12036	38751
1185	12051	38754
1186	12057	38731
1187	12073	38741
1188	12090	38752
1189	12108	38766
1190	12112	38736
1191	12118	38715
1192	12126	38696
1193	12142	38706
1194	12159	38715
1195	12176	38727
1196	12187	38719
1197	12204	38733
1198	12224	38752
1199	12240	38760
1200	12252	38757
1201	12262	38746
1202	12273	38737
1203	12284	38729
1204	12294	38720
1205	12305	38712
1206	12316	38704
1207	12320	38675
1208	12329	38662
1209	12340	38653
1210	12351	38645
1211	12362	38636
1212	12373	38629
1213	12383	38620
1214	12394	38613
1215	12406	38605
1216	12408	38572
1217	12419	38562
1218	12423	38534
1219	12434	38525
1220	12444	38517
1221	12456	38510
1222	12465	38497
1223	12472	38478
1224	12483	38471
1225	12488	38443
1226	12499	38436
1227	12510	38427
1228	12521	38420
1229	12532	38411
1230	12542	38402
1231	12553	38394
1232	12564	38386
1233	12575	38378
1234	12583	38360
1235	12593	38352
1236	12598	38323
1237	12609	38315
1238	12619	38306
1239	12630	38297
1240	12641	38290
1241	12652	38282
1242	12663	38274
1243	12673	38266
1244	12679	38242
1245	12690	38233
1246	12701	38225
1247	12711	38217
1248	12722	38208
1249	12733	38200
1250	12744	38191
1251	12754	38183
1252	12766	38176
1253	12776	38167
1254	12787	38157
1255	12798	38149
1256	12807	38135
1257	12817	38127
1258	12823	38103
1259	12834	38094
1260	12845	38086
1261	12855	38077
1262	12859	38049
1263	12870	38040
1264	12880	38031
1265	12895	38034
1266	12913	38048
1267	12919	38024
1268	12933	38025
1269	12941	38009
1270	12956	38014
1271	12970	38013
1272	12981	38007
1273	12990	37991
1274	13000	37983
1275	13011	37973
1276	13020	37960
1277	13030	37950
1278	13041	37942
1279	13052	37933
1280	13063	37925
1281	13074	37918
1282	13085	37910
1283	13096	37902
1284	13107	37894
1285	13114	37875
1286	13125	37865
1287	13132	37847
1288	13143	37839
1289	13154	37831
1290	13165	37824
1291	13176	37817
1292	13188	37811
1293	13215	37847
1294	13229	37850
1295	13241	37843
1296	13245	37816
1297	13256	37808
1298	13267	37799
1299	13277	37791
1300	13288	37782
1301	13298	37772
1302	13309	37762
1303	13315	37740
1304	13325	37730
1305	13336	37722
1306	13343	37703
1307	13354	37695
1308	13361	37674
1309	13372	37667
1310	13383	37660
1311	13395	37653
1312	13406	37646
1313	13410	37619
1314	13422	37613
1315	13434	37607
1316	13438	37581
1317	13450	37576
1318	13463	37572
1319	13474	37565
1320	13485	37557
1321	13496	37550
1322	13508	37542
1323	13542	37598
1324	13568	37634
1325	13580	37629
1326	13588	37612
1327	13600	37605
1328	13604	37578
1329	13608	37551
1330	13615	37533
1331	13626	37524
1332	13630	37497
1333	13638	37479
1334	13648	37469
1335	13659	37461
1336	13670	37453
1337	13681	37445
1338	13691	37435
1339	13702	37426
1340	13713	37417
1341	13718	37394
1342	13721	37363
1343	13727	37341
1344	13737	37330
1345	13747	37320
1346	13758	37312
1347	13769	37303
1348	13779	37293
1349	13785	37271
1350	13795	37260
1351	13801	37239
1352	13811	37229
1353	13822	37220
1354	13833	37213
1355	13841	37195
1356	13852	37187
1357	13865	37186
1358	13881	37191
1359	13895	37191
1360	13909	37190
1361	13922	37188
1362	13936	37187
1363	13949	37185
1364	13962	37183
1365	13968	37160
1366	13986	37171
1367	13997	37161
1368	14008	37153
1369	14021	37151
1370	14034	37149
1371	14039	37126
1372	14053	37124
1373	14066	37120
1374	14078	37117
1375	14090	37111
1376	14104	37109
1377	14115	37102
1378	14124	37087
1379	14136	37081
1380	14147	37074
1381	14159	37067
1382	14166	37051
1383	14177	37041
1384	14188	37034
1385	14194	37011
1386	14203	36997
1387	14212	36986
